24.000000,273.000000,30.084576,1.667683,30.000000,31.000000,32.000000,34.000000,15099167,1876460,136981580
24.000000,269.000000,30.027033,1.657013,30.000000,31.000000,32.000000,33.000000,15099833,1878200,137108600
24.000000,372.000000,30.050855,1.985790,30.000000,31.000000,32.000000,33.000000,15099905,1876962,137018226
22.000000,414.000000,84.661324,43.955407,116.000000,123.000000,125.000000,138.000000,15099784,1361397,99381981
22.000000,428.000000,63.812028,41.872664,37.000000,119.000000,123.000000,130.000000,15099662,1794749,131016677
22.000000,325.000000,97.723104,40.307898,119.000000,123.000000,125.000000,157.000000,15099465,1177855,85983415
26.000000,366.000000,119.923589,5.145846,120.000000,123.000000,125.000000,130.000000,15099416,2866762,209273626
26.000000,469.000000,121.782023,4.289997,122.000000,124.000000,126.000000,130.000000,15099608,2865939,209213547
31.000000,351.000000,120.552401,4.934900,121.000000,124.000000,126.000000,130.000000,15099373,2866278,209238294
25.000000,5791.000000,91.894229,46.759623,82.000000,108.000000,136.000000,234.000000,15099129,7443090,543345570
23.000000,3854.000000,90.772444,41.460771,80.000000,107.000000,136.000000,236.000000,15099856,7541317,550516141
25.000000,5169.000000,91.096844,47.110184,81.000000,107.000000,136.000000,235.000000,15100018,7519586,548929778
24.000000,16530.000000,104.124113,118.480874,88.000000,100.000000,157.000000,346.000000,15099939,9358825,683194225
24.000000,8863.000000,117.014888,89.902061,89.000000,107.000000,227.000000,412.000000,15100026,8835551,644995223
24.000000,11929.000000,104.181346,86.333200,87.000000,98.000000,159.000000,358.000000,15099892,9381028,684815044
26.000000,6488.000000,152.849257,142.931634,109.000000,128.000000,336.000000,745.000000,15099518,9538311,696296703
26.000000,23607.000000,174.040151,267.106897,107.000000,131.000000,410.000000,795.000000,15099764,9062421,661556733
24.000000,20785.000000,174.069442,258.280784,105.000000,126.000000,432.000000,907.000000,15099708,9492579,692958267
33.000000,26037.000000,213.483800,312.731055,143.000000,184.000000,507.000000,1186.000000,15099559,9610809,701589057
33.000000,19968.000000,218.206917,287.961503,150.000000,178.000000,532.000000,1235.000000,15099829,9605693,701215589
39.000000,20114.000000,205.401341,270.744262,152.000000,184.000000,471.000000,1015.000000,15099882,9400315,686222995
39.000000,211435.000000,754.514453,8220.586563,136.000000,248.000000,703.000000,1461.000000,15099241,9529728,695670144
31.000000,207813.000000,579.068038,6441.915037,133.000000,241.000000,798.000000,1348.000000,15099807,9583906,699625138
30.000000,212520.000000,884.213588,9313.020531,137.000000,253.000000,635.000000,1320.000000,15099151,9268941,676632693
40.000000,211870.000000,709.183501,7230.411581,204.000000,346.000000,783.000000,1457.000000,15099370,9403614,686463822
44.000000,216471.000000,833.587422,7520.842115,183.000000,355.000000,1313.000000,1958.000000,15099967,9416469,687402237
51.000000,206953.000000,600.835716,6188.593981,206.000000,277.000000,719.000000,1361.000000,15099425,9385844,685166612
35.000000,225505.000000,1212.520759,10340.261680,269.000000,302.000000,1112.000000,1881.000000,15099438,9305328,679288944
36.000000,218285.000000,1214.913796,10596.852226,278.000000,303.000000,891.000000,1795.000000,15037684,9372636,684202428
46.000000,231059.000000,924.082360,8370.916907,277.000000,305.000000,1027.000000,1629.000000,15021356,9225480,673460040
25.000000,237875.000000,1527.390071,11710.715128,330.000000,361.000000,1564.000000,3144.000000,15029703,9276071,677153183
39.000000,243418.000000,1249.895265,10053.683850,340.000000,371.000000,1343.000000,2228.000000,15024633,9282135,677595855
51.000000,220042.000000,1135.677267,9167.490169,342.000000,371.000000,1229.000000,2273.000000,15025819,9352995,682768635
40.000000,435919.000000,2767.413715,18803.002133,490.000000,525.000000,2760.000000,81904.000000,15051365,9200992,671672416
24.000000,471657.000000,4006.222945,23479.113981,505.000000,550.000000,2535.000000,141742.000000,15055175,9201731,671726363
24.000000,861568.000000,4038.412345,25043.095433,497.000000,552.000000,2579.000000,140593.000000,15046482,9246994,675030562
27.000000,857792.000000,9523.401028,52499.161085,691.000000,772.000000,3434.000000,271808.000000,15040247,9356409,683017857
27.000000,875976.000000,8405.145131,40396.528739,704.000000,757.000000,3464.000000,203991.000000,15054580,9221736,673186728
23.000000,1685105.000000,12594.287319,59627.738347,680.000000,762.000000,4116.000000,306911.000000,15052546,9309182,679570286
