76.000000,420.000000,215.096931,54.407874,249.000000,250.000000,251.000000,268.000000,10100067,46301,2318198468
74.000000,426.000000,221.087281,51.057744,249.000000,250.000000,251.000000,265.000000,10100039,45027,2254411836
72.000000,443.000000,172.682816,57.751509,140.000000,235.000000,250.000000,294.000000,10099293,57559,2881864012
71.000000,732.000000,278.857271,84.451095,277.000000,347.000000,390.000000,477.000000,10099542,281757,14107009476
74.000000,719.000000,278.634989,84.521088,276.000000,347.000000,390.000000,476.000000,10000150,279243,13981139972
68.000000,639.000000,278.963072,84.197938,277.000000,347.000000,389.000000,477.000000,10000260,279001,13969022068
490.000000,6349.000000,1892.784938,538.349608,1748.000000,1901.000000,3002.000000,3477.000000,10035403,289791,14509255788
641.000000,7660.000000,1936.707904,544.817695,1796.000000,1967.000000,3047.000000,3514.000000,10037700,286120,14325456160
372.000000,7280.000000,1896.998584,543.260695,1747.000000,1917.000000,2995.000000,3478.000000,10040089,290978,14568686504
1604.000000,55889.000000,9377.167464,972.374971,9442.000000,9836.000000,10225.000000,10844.000000,10092565,277850,13911393800
1074.000000,331762.000000,9312.025645,4754.017817,9290.000000,9727.000000,10084.000000,11931.000000,10051778,280765,14057342020
2138.000000,58160.000000,9533.594713,1030.709259,9550.000000,10012.000000,10387.000000,10988.000000,10005059,271847,13610835596
4211.000000,354862.000000,17800.573349,2819.766460,18057.000000,19254.000000,20101.000000,22329.000000,10040179,288497,14444467796
4250.000000,388114.000000,18138.667850,3928.848600,18573.000000,19754.000000,20789.000000,22716.000000,10078518,287757,14407417476
3641.000000,373682.000000,18672.425448,6987.006962,18899.000000,19935.000000,21163.000000,23842.000000,10031091,280467,14042421756
