51.000000,408.000000,121.177796,5.007557,121.000000,122.000000,123.000000,133.000000,10099573,81134,10141750
45.000000,191.000000,121.048346,3.532153,121.000000,122.000000,123.000000,133.000000,10100027,81165,10145625
38.000000,423.000000,121.330983,7.947957,121.000000,122.000000,123.000000,134.000000,10099324,81067,10133375
26.000000,440.000000,105.051434,28.893595,102.000000,117.000000,147.000000,185.000000,10100050,807109,100888625
27.000000,383.000000,106.228918,29.581699,103.000000,118.000000,148.000000,188.000000,10099950,804615,100576875
28.000000,431.000000,104.206129,28.108449,102.000000,118.000000,145.000000,179.000000,10099563,808296,101037000
58.000000,1245.000000,392.969791,106.720487,421.000000,467.000000,506.000000,587.000000,10001471,1788374,223546750
74.000000,1828.000000,392.134265,107.578859,420.000000,467.000000,507.000000,588.000000,10001127,1787926,223490750
76.000000,1202.000000,397.406015,102.701191,420.000000,468.000000,509.000000,590.000000,10002447,1758742,219842750
810.000000,3954.000000,1461.598768,376.931495,1393.000000,1555.000000,1684.000000,2749.000000,10054270,1807372,225921500
726.000000,3277.000000,1465.214641,369.197236,1393.000000,1533.000000,1672.000000,2762.000000,10053025,1799282,224910250
780.000000,3792.000000,1466.642983,369.837426,1391.000000,1535.000000,1675.000000,2764.000000,10060946,1799187,224898375
1776.000000,6767.000000,2919.201156,430.580268,2866.000000,3029.000000,3220.000000,5581.000000,10010632,1737694,217211750
1923.000000,6830.000000,2953.113123,525.333339,2942.000000,3290.000000,3462.000000,5625.000000,10070699,1730889,216361125
1938.000000,6790.000000,2982.936168,502.928779,2936.000000,3254.000000,3469.000000,5672.000000,10023526,1710746,213843250
